hugo	rank	sampleSize	pvalue	padjust
DOCK9	9863	24	0.993754461020065	0.99999999994511
ANKRD36B	9864	24	0.993762060946116	0.99999999994511
HARS	9865	24	0.99377016521202	0.99999999994511
NRD1	9866	24	0.993770606205845	0.99999999994511
NOL12	9867	24	0.993770957627062	0.99999999994511
DYRK2	9868	24	0.993783900704469	0.99999999994511
ANGPTL4	9869	24	0.993788518710051	0.99999999994511
SFMBT1	9870	24	0.993815151551835	0.99999999994511
CABP1	9871	24	0.993832327668998	0.99999999994511
CENPE	9872	23	0.993834746829507	0.99999999994511
PMM2	9873	15	0.993837196552538	0.99999999994511
HIST1H2BK	9874	14	0.993848153167162	0.99999999994511
TRIAP1	9875	24	0.993849985576039	0.99999999994511
TFEB	9876	24	0.993860992780702	0.99999999994511
ZNRF4	9877	24	0.993864974516339	0.99999999994511
ZMAT5	9878	17	0.993899839289452	0.99999999994511
GLOD4	9879	24	0.993903759410479	0.99999999994511
TAPT1	9880	24	0.993913419170992	0.99999999994511
IFRD2	9881	20	0.993915697473214	0.99999999994511
PFAS	9882	20	0.993916974719893	0.99999999994511
ITM2B	9883	24	0.993921682889496	0.99999999994511
OTUD4	9884	24	0.993956989416844	0.99999999994511
KLF3	9885	24	0.993963438880842	0.99999999994511
STT3A	9886	24	0.993972546520321	0.99999999994511
RNF13	9887	18	0.993986524536778	0.99999999994511
SMC3	9888	24	0.994001970219234	0.99999999994511
NOXA1	9889	24	0.994004245233592	0.99999999994511
FARP1	9890	24	0.994033884701528	0.99999999994511
NCALD	9891	24	0.994041418098646	0.99999999994511
COPS2	9892	21	0.994042357453895	0.99999999994511
QKI	9893	24	0.994043423314297	0.99999999994511
GLI4	9894	24	0.994048345471438	0.99999999994511
NUP93	9895	15	0.994116422284081	0.99999999994511
MRPS31	9896	23	0.994130585252966	0.99999999994511
PPP3R2	9897	23	0.994132497640214	0.99999999994511
SSB	9898	24	0.994136788307414	0.99999999994511
RCBTB1	9899	24	0.994137790725736	0.99999999994511
DNAJC10	9900	24	0.994138328324988	0.99999999994511
AGTRAP	9901	11	0.994140986221291	0.99999999994511
LFNG	9902	24	0.994146735208291	0.99999999994511
ZFP64	9903	24	0.994149847014607	0.99999999994511
YY1AP1	9904	23	0.994159236581483	0.99999999994511
DNAJC17	9905	24	0.994173020534844	0.99999999994511
ZNF562	9906	24	0.994175589113415	0.99999999994511
EZH2	9907	24	0.9941784182813	0.99999999994511
PSMG1	9908	24	0.994208435947757	0.99999999994511
REXO2	9909	24	0.99422770987145	0.99999999994511
PSMC2	9910	24	0.994234355114099	0.99999999994511
IL17D	9911	24	0.994245234198742	0.99999999994511
DYRK1A	9912	24	0.99427293746369	0.99999999994511
SRPR	9913	24	0.994304804715191	0.99999999994511
USP46	9914	24	0.994330615702276	0.99999999994511
TBCE	9915	23	0.994354570623023	0.99999999994511
ECH1	9916	10	0.994364236480676	0.99999999994511
CARM1	9917	24	0.994365930265535	0.99999999994511
LRRC23	9918	22	0.994368461560258	0.99999999994511
PSMB2	9919	24	0.99441041556426	0.99999999994511
RPL7	9920	24	0.994416370742328	0.99999999994511
MRPL3	9921	24	0.994418404812438	0.99999999994511
STK40	9922	24	0.994423609653834	0.99999999994511
MED24	9923	22	0.994459068310629	0.99999999994511
TMEM50A	9924	24	0.994468710257265	0.99999999994511
GRN	9925	24	0.994480746851103	0.99999999994511
ID2	9926	24	0.994497370048237	0.99999999994511
ERLIN2	9927	23	0.994519296171673	0.99999999994511
IK	9928	24	0.994539442985565	0.99999999994511
ZNF808	9929	21	0.994549202770118	0.99999999994511
DPH3	9930	22	0.994559881081482	0.99999999994511
RAB23	9931	23	0.994576322838774	0.99999999994511
ZFYVE19	9932	24	0.994610792296567	0.99999999994511
PELI3	9933	24	0.994621804685226	0.99999999994511
ERCC8	9934	23	0.994636987548558	0.99999999994511
C11orf1	9935	24	0.994637024914003	0.99999999994511
TAF1D	9936	19	0.99464434924994	0.99999999994511
CHSY1	9937	24	0.994650480435588	0.99999999994511
PTS	9938	24	0.994659471382326	0.99999999994511
RALBP1	9939	24	0.99468606173493	0.99999999994511
TGFBR1	9940	24	0.994698441850403	0.99999999994511
SLU7	9941	23	0.994711288032883	0.99999999994511
GPRIN1	9942	24	0.994712113062807	0.99999999994511
GANC	9943	13	0.994713458222013	0.99999999994511
KIF3A	9944	23	0.994724249847741	0.99999999994511
RINT1	9945	22	0.994729224260842	0.99999999994511
UBXN7	9946	24	0.994737002420259	0.99999999994511
SMG5	9947	24	0.994747886268056	0.99999999994511
ZFPM1	9948	24	0.994748364089423	0.99999999994511
VPRBP	9949	24	0.994751472256866	0.99999999994511
RNPEPL1	9950	24	0.994778828630051	0.99999999994511
TM2D1	9951	24	0.994784729576993	0.99999999994511
STAMBP	9952	23	0.994790673471366	0.99999999994511
PFKM	9953	24	0.994793032150385	0.99999999994511
VPS35	9954	24	0.99479892967306	0.99999999994511
ALG9	9955	24	0.99480832546601	0.99999999994511
HSF1	9956	24	0.994855698624277	0.99999999994511
PDIK1L	9957	24	0.994860787277399	0.99999999994511
FAM173A	9958	24	0.994904899615711	0.99999999994511
GMPR2	9959	24	0.994926289460924	0.99999999994511
SEC24A	9960	24	0.994954416211165	0.99999999994511
MCM3	9961	24	0.994955822926211	0.99999999994511
EXD3	9962	24	0.994958501607214	0.99999999994511
LEMD2	9963	24	0.994964164696323	0.99999999994511
NECAP2	9964	23	0.994978094485776	0.99999999994511
SLC16A13	9965	16	0.995039621136387	0.99999999994511
MED18	9966	22	0.995044710915439	0.99999999994511
CCNE1	9967	24	0.99504536295838	0.99999999994511
ETFDH	9968	24	0.995046913412157	0.99999999994511
CUL1	9969	24	0.995064601980168	0.99999999994511
WDR25	9970	23	0.995077900339608	0.99999999994511
TMEFF1	9971	24	0.995078292527919	0.99999999994511
PNPT1	9972	24	0.995088859830479	0.99999999994511
LRIG2	9973	24	0.995095242088646	0.99999999994511
STX17	9974	22	0.995111954734994	0.99999999994511
UBQLN1	9975	24	0.995126019626719	0.99999999994511
PHF21B	9976	24	0.995130618252986	0.99999999994511
CTSH	9977	24	0.99513292596739	0.99999999994511
SENP1	9978	24	0.995144562395192	0.99999999994511
INTS9	9979	15	0.9951451730731	0.99999999994511
RAB5C	9980	23	0.995149325060037	0.99999999994511
ZNF878	9981	10	0.995201094116999	0.99999999994511
CCAR1	9982	24	0.995203678971186	0.99999999994511
WSB1	9983	24	0.995221189889028	0.99999999994511
B4GALT3	9984	24	0.995227321325898	0.99999999994511
MRPL53	9985	23	0.995255400066631	0.99999999994511
PPP3CA	9986	24	0.995267252586865	0.99999999994511
PRUNE	9987	24	0.995268803245008	0.99999999994511
LYPLA1	9988	24	0.995271257893455	0.99999999994511
PEX11A	9989	23	0.995281838788158	0.99999999994511
MADD	9990	24	0.995293848388189	0.99999999994511
RNMTL1	9991	24	0.99530132731002	0.99999999994511
DMAP1	9992	24	0.995316260112144	0.99999999994511
PSMD1	9993	24	0.995319410005666	0.99999999994511
CLPB	9994	22	0.995322967650337	0.99999999994511
WNT4	9995	24	0.995324530153623	0.99999999994511
HS6ST3	9996	24	0.995325952834565	0.99999999994511
RPS13	9997	24	0.995333543781428	0.99999999994511
TNPO3	9998	16	0.99533612097208	0.99999999994511
FAM46A	9999	23	0.995336947144952	0.99999999994511
GPATCH2	10000	14	0.995339153528743	0.99999999994511
PSMD12	10001	24	0.995343118556973	0.99999999994511
NOP2	10002	24	0.995370404196001	0.99999999994511
HNRNPC	10003	24	0.995430465248308	0.99999999994511
STAM	10004	18	0.995457469414074	0.99999999994511
SOX12	10005	24	0.995471007194289	0.99999999994511
LARS2	10006	24	0.995483443889494	0.99999999994511
PIK3AP1	10007	24	0.995484476690232	0.99999999994511
ZCCHC3	10008	24	0.995511881876836	0.99999999994511
CD46	10009	23	0.995527843731114	0.99999999994511
PSMA6	10010	18	0.995549837422138	0.99999999994511
STARD7	10011	24	0.995550155824714	0.99999999994511
JAGN1	10012	19	0.995553837536495	0.99999999994511
MEST	10013	24	0.995582300341101	0.99999999994511
VPS72	10014	24	0.995595766117107	0.99999999994511
SEMA3F	10015	24	0.995600121683124	0.99999999994511
AHSA1	10016	22	0.99560658020835	0.99999999994511
POLR2K	10017	24	0.995692380999962	0.99999999994511
CCNE2	10018	24	0.995704043696061	0.99999999994511
BTN2A1	10019	24	0.995705767689593	0.99999999994511
CD3EAP	10020	24	0.995706858365657	0.99999999994511
ZNF136	10021	24	0.995724594222669	0.99999999994511
CDK12	10022	24	0.99572585405274	0.99999999994511
SHFM1	10023	24	0.995736218358503	0.99999999994511
TMEM126A	10024	24	0.995771241024935	0.99999999994511
NUP43	10025	24	0.995796624954674	0.99999999994511
MDM2	10026	24	0.99580348855904	0.99999999994511
SF3B5	10027	24	0.995837091564009	0.99999999994511
NUFIP1	10028	24	0.995838933924816	0.99999999994511
ATXN2	10029	24	0.995843509560823	0.99999999994511
SLC30A8	10030	23	0.995855873964809	0.99999999994511
ADIPOR2	10031	24	0.995869728974185	0.99999999994511
PDHB	10032	24	0.995877680098186	0.99999999994511
CCBL1	10033	23	0.995881330982938	0.99999999994511
HES4	10034	24	0.995883492078827	0.99999999994511
DGCR2	10035	24	0.995898978355455	0.99999999994511
RPE	10036	24	0.995901154288531	0.99999999994511
PIP4K2A	10037	24	0.995901812130425	0.99999999994511
RPS29	10038	19	0.995909862908102	0.99999999994511
ARPP19	10039	24	0.99591175943168	0.99999999994511
EXOC1	10040	24	0.995930161627452	0.99999999994511
CNOT1	10041	24	0.995947521299148	0.99999999994511
RFNG	10042	24	0.995949054054327	0.99999999994511
GDE1	10043	24	0.995951033502936	0.99999999994511
SLC25A17	10044	13	0.995955105316228	0.99999999994511
AP1B1	10045	24	0.99596562045398	0.99999999994511
RBBP4	10046	24	0.99597377912508	0.99999999994511
RAB40C	10047	24	0.995982033105645	0.99999999994511
PLEKHB2	10048	24	0.995996779638692	0.99999999994511
SS18	10049	24	0.995998071484295	0.99999999994511
RIT1	10050	15	0.99599965642719	0.99999999994511
ETV6	10051	24	0.996008695116563	0.99999999994511
ZBTB8OS	10052	24	0.996009040706521	0.99999999994511
HINFP	10053	24	0.996014413112939	0.99999999994511
SNRNP35	10054	23	0.996015839665646	0.99999999994511
CALM3	10055	15	0.996019119104691	0.99999999994511
PRC1	10056	24	0.996021147417653	0.99999999994511
ZNF292	10057	24	0.996039195322374	0.99999999994511
KCTD10	10058	24	0.996051407995176	0.99999999994511
EIF4A2	10059	24	0.996055820455642	0.99999999994511
WBSCR16	10060	22	0.996071661538548	0.99999999994511
MYB	10061	24	0.996083516420864	0.99999999994511
POMT1	10062	20	0.996084857336449	0.99999999994511
RPN2	10063	24	0.996092638127387	0.99999999994511
RHEBL1	10064	22	0.996092783143821	0.99999999994511
NFYC	10065	24	0.996097370902149	0.99999999994511
COQ10A	10066	24	0.996122325076681	0.99999999994511
NDUFAF1	10067	24	0.996139652691646	0.99999999994511
SF3B4	10068	24	0.996141491380101	0.99999999994511
EFTUD2	10069	24	0.996144138568383	0.99999999994511
DCTN4	10070	23	0.996147767225271	0.99999999994511
NDUFS8	10071	24	0.99614880094159	0.99999999994511
MCCC1	10072	24	0.996152223050036	0.99999999994511
PHLPP1	10073	24	0.996163764106384	0.99999999994511
ZNF622	10074	23	0.996165902768913	0.99999999994511
POLR2D	10075	24	0.996165913151933	0.99999999994511
CUL9	10076	24	0.996168353010065	0.99999999994511
ESYT2	10077	24	0.996189664559814	0.99999999994511
ING3	10078	24	0.996190005182686	0.99999999994511
TMEM101	10079	18	0.996191869322634	0.99999999994511
GFM1	10080	22	0.996194404468964	0.99999999994511
HIBADH	10081	24	0.996194635039389	0.99999999994511
MAPK9	10082	24	0.996201660632045	0.99999999994511
RET	10083	24	0.996204923499099	0.99999999994511
WDR34	10084	24	0.996219929335412	0.99999999994511
SIAH1	10085	24	0.996226647860721	0.99999999994511
FUCA2	10086	23	0.996239730516279	0.99999999994511
LMCD1	10087	23	0.996240870187076	0.99999999994511
CCDC69	10088	24	0.996248767895049	0.99999999994511
MED19	10089	21	0.996288816861795	0.99999999994511
CTBP1	10090	24	0.996302701830432	0.99999999994511
DNTTIP2	10091	24	0.996312780499327	0.99999999994511
LMBRD1	10092	24	0.996313471540841	0.99999999994511
MTRF1L	10093	23	0.996313975448611	0.99999999994511
YEATS4	10094	23	0.996317208570918	0.99999999994511
ABHD11	10095	24	0.996321923789527	0.99999999994511
GPATCH3	10096	22	0.996339690642876	0.99999999994511
MRPL47	10097	24	0.996340226557859	0.99999999994511
KPNA6	10098	24	0.996347916561302	0.99999999994511
SNAPC5	10099	24	0.996354928402322	0.99999999994511
ANKRD29	10100	24	0.996361298681492	0.99999999994511
ENTPD5	10101	23	0.99636155212496	0.99999999994511
DRG2	10102	22	0.996373464127047	0.99999999994511
UGDH	10103	24	0.99638039639961	0.99999999994511
CDYL2	10104	24	0.996380699185067	0.99999999994511
REPS1	10105	24	0.996393740881109	0.99999999994511
PPP2R1B	10106	24	0.996397911403346	0.99999999994511
CCDC59	10107	16	0.99639922178736	0.99999999994511
TTC33	10108	22	0.996423715415044	0.99999999994511
ZNHIT6	10109	24	0.996430989980594	0.99999999994511
KIAA1033	10110	24	0.996443407173447	0.99999999994511
ATP13A2	10111	24	0.996458284759105	0.99999999994511
MRRF	10112	17	0.996458651970178	0.99999999994511
GATC	10113	24	0.996461452325019	0.99999999994511
DCAF4	10114	24	0.996477379251866	0.99999999994511
PSMD14	10115	24	0.996486111161059	0.99999999994511
PRMT10	10116	22	0.996491566663607	0.99999999994511
PLRG1	10117	23	0.996500594774087	0.99999999994511
GRAMD1C	10118	24	0.996501131962488	0.99999999994511
GPC1	10119	24	0.996505250591464	0.99999999994511
MBD1	10120	23	0.996509036312641	0.99999999994511
SLC47A2	10121	13	0.99650979216127	0.99999999994511
PDCD2L	10122	24	0.996539003804955	0.99999999994511
GLTSCR1	10123	24	0.996547922588093	0.99999999994511
LARGE	10124	24	0.996579203721827	0.99999999994511
NUMA1	10125	24	0.996582469608065	0.99999999994511
TDRD6	10126	24	0.996594044418921	0.99999999994511
HDHD3	10127	23	0.996607976252599	0.99999999994511
EIF3G	10128	12	0.996617141622623	0.99999999994511
RPL17	10129	24	0.996625527596022	0.99999999994511
SPEF2	10130	15	0.996625969995545	0.99999999994511
NCK1	10131	24	0.996638801807828	0.99999999994511
SLC35E2	10132	15	0.996643282538535	0.99999999994511
ATP6V1F	10133	24	0.99664611074	0.99999999994511
RPL9	10134	24	0.996652948384593	0.99999999994511
EXD2	10135	23	0.996658113730762	0.99999999994511
ZBTB6	10136	21	0.996672494122766	0.99999999994511
ZBTB7A	10137	24	0.996677479253414	0.99999999994511
TMEM143	10138	24	0.996680169674303	0.99999999994511
ZNF276	10139	24	0.996689982614031	0.99999999994511
TP53	10140	24	0.996690325841429	0.99999999994511
CTNNBL1	10141	15	0.996691832747336	0.99999999994511
RLN3	10142	23	0.996693031616172	0.99999999994511
YIPF3	10143	24	0.996707829382821	0.99999999994511
TSC1	10144	24	0.996709898233661	0.99999999994511
RAE1	10145	24	0.996724719956665	0.99999999994511
TAF11	10146	24	0.996730845817914	0.99999999994511
ACTR1A	10147	24	0.996735715458119	0.99999999994511
TAF6	10148	24	0.996737481126746	0.99999999994511
C11orf74	10149	14	0.996740636149364	0.99999999994511
C5orf22	10150	23	0.99674685414873	0.99999999994511
API5	10151	24	0.996753215378819	0.99999999994511
DENND1B	10152	24	0.996757976977577	0.99999999994511
TMEM186	10153	15	0.996780942324759	0.99999999994511
NDE1	10154	19	0.996788856754585	0.99999999994511
PLAG1	10155	24	0.996789377381421	0.99999999994511
SRBD1	10156	24	0.996803632031709	0.99999999994511
EAF1	10157	24	0.996810724695886	0.99999999994511
OMA1	10158	21	0.996811237514446	0.99999999994511
ZBTB26	10159	24	0.99681281170204	0.99999999994511
RXRA	10160	24	0.996813168525174	0.99999999994511
ZNF296	10161	24	0.996815591488328	0.99999999994511
RPS26	10162	23	0.996823742526984	0.99999999994511
BBS10	10163	24	0.996825632787608	0.99999999994511
PRKAA1	10164	24	0.996825927538591	0.99999999994511
ERGIC2	10165	24	0.996831593513301	0.99999999994511
TMEM70	10166	19	0.996857409196033	0.99999999994511
APPL2	10167	24	0.996860035631109	0.99999999994511
HIST1H2AB	10168	23	0.996879845944288	0.99999999994511
RPF2	10169	24	0.996883491482836	0.99999999994511
CTBP2	10170	24	0.996887371081391	0.99999999994511
FARSA	10171	23	0.996887949885262	0.99999999994511
SNRPA1	10172	23	0.996889157174407	0.99999999994511
PDP2	10173	24	0.996890437303687	0.99999999994511
CASKIN1	10174	24	0.996903120295292	0.99999999994511
RNF139	10175	24	0.996904090555518	0.99999999994511
MRPS18C	10176	24	0.996906604032938	0.99999999994511
MRPS11	10177	21	0.996910884443839	0.99999999994511
OBFC1	10178	23	0.996935311258666	0.99999999994511
MUT	10179	15	0.996935863714456	0.99999999994511
HIST1H3B	10180	23	0.99694620489712	0.99999999994511
SIKE1	10181	23	0.996949820453664	0.99999999994511
INSIG2	10182	11	0.996951107084799	0.99999999994511
USP18	10183	24	0.996957607247773	0.99999999994511
WDR73	10184	23	0.996963422621615	0.99999999994511
CCDC90B	10185	24	0.996967633578857	0.99999999994511
TTLL3	10186	21	0.996968342788033	0.99999999994511
MEA1	10187	24	0.99697123098947	0.99999999994511
DDX19B	10188	22	0.996976991264574	0.99999999994511
HSCB	10189	24	0.996986273800406	0.99999999994511
HELQ	10190	24	0.997000881890391	0.99999999994511
POLR1C	10191	24	0.997005756325624	0.99999999994511
ZNF148	10192	24	0.997008852749785	0.99999999994511
RNF8	10193	12	0.997011574454823	0.99999999994511
FDXACB1	10194	24	0.99702751394832	0.99999999994511
AXIN2	10195	24	0.997040595081183	0.99999999994511
NR4A2	10196	24	0.997046881530708	0.99999999994511
SNX5	10197	24	0.99705956899378	0.99999999994511
SLC25A10	10198	24	0.997077286703253	0.99999999994511
ANAPC7	10199	24	0.997084894283884	0.99999999994511
PFDN4	10200	24	0.997085277629466	0.99999999994511
CENPP	10201	24	0.997092439779066	0.99999999994511
LYPLA2	10202	24	0.997094780076649	0.99999999994511
SRFBP1	10203	13	0.997096229262132	0.99999999994511
GRPEL1	10204	24	0.997100705979212	0.99999999994511
SOCS4	10205	24	0.997107241583729	0.99999999994511
URM1	10206	17	0.997118783448128	0.99999999994511
KPNA5	10207	24	0.9971259059333	0.99999999994511
WIBG	10208	24	0.997133436957494	0.99999999994511
KIAA1586	10209	23	0.997162096843424	0.99999999994511
HAUS3	10210	24	0.997163534304832	0.99999999994511
ATP6V1E1	10211	24	0.997170052397186	0.99999999994511
SDHC	10212	24	0.99719955888974	0.99999999994511
SNX10	10213	23	0.997200957740166	0.99999999994511
MAPK12	10214	24	0.997203478871193	0.99999999994511
SDHB	10215	24	0.997208398368681	0.99999999994511
MCRS1	10216	22	0.997210571915209	0.99999999994511
CLPP	10217	24	0.997213872458096	0.99999999994511
ATP5O	10218	23	0.997216263743515	0.99999999994511
RNF7	10219	24	0.997217625156836	0.99999999994511
PBLD	10220	24	0.997228979807695	0.99999999994511
SERTAD1	10221	24	0.997231237378054	0.99999999994511
WDR48	10222	24	0.997233996653853	0.99999999994511
RDH10	10223	24	0.997240708315662	0.99999999994511
SYNGR4	10224	24	0.99724710961446	0.99999999994511
KLHDC7A	10225	24	0.997271201364673	0.99999999994511
GRHL1	10226	24	0.997273880753172	0.99999999994511
PUM1	10227	24	0.997274658009079	0.99999999994511
EXOC7	10228	24	0.997276170507976	0.99999999994511
AP2B1	10229	24	0.997279556356136	0.99999999994511
DHX34	10230	24	0.997280513063364	0.99999999994511
SLC25A23	10231	24	0.99728308515115	0.99999999994511
NUPL1	10232	24	0.997283267295903	0.99999999994511
NSMCE2	10233	24	0.997290694159513	0.99999999994511
TMEM177	10234	24	0.99731222475699	0.99999999994511
SUCLA2	10235	24	0.997312983755013	0.99999999994511
VAC14	10236	24	0.9973131082671	0.99999999994511
WDR93	10237	23	0.997314171779293	0.99999999994511
SUPT4H1	10238	24	0.997321963990734	0.99999999994511
UTP18	10239	23	0.997322250309469	0.99999999994511
WRAP53	10240	24	0.997325000794229	0.99999999994511
WDR89	10241	10	0.997327464649975	0.99999999994511
CCDC74B	10242	24	0.99732785748679	0.99999999994511
TTC17	10243	21	0.997352652923883	0.99999999994511
RBM18	10244	17	0.99735920458777	0.99999999994511
UCK2	10245	24	0.997380250995167	0.99999999994511
ZC3H13	10246	24	0.997391504110669	0.99999999994511
SEC23A	10247	23	0.997403171035751	0.99999999994511
SLC17A5	10248	24	0.997408724179465	0.99999999994511
C11orf73	10249	23	0.997429176317321	0.99999999994511
SPEF1	10250	24	0.99743040765741	0.99999999994511
CKS1B	10251	22	0.997448454244455	0.99999999994511
MIB2	10252	24	0.997453410841607	0.99999999994511
